User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_663,RNNs,2,1,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_826,Multi-modal Learning,8,7,None,LOW,Reading & Notes,No
user_599,RNNs,5,4,None,LOW,Video,No
user_531,Diffusion Models,5,4,None,MEDIUM,Peer Discussion,No
user_892,GANs,8,6,None,HIGH,Peer Discussion,Yes
user_843,CNNs,9,7,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_238,Diffusion Models,8,6,None,HIGH,Peer Discussion,No
user_329,Transformers,10,10,None,LOW,Reading & Notes,No
user_627,Transformers,2,1,Failed to normalize input data,LOW,Hands-on Coding,No
user_768,Self-supervised Learning,7,5,None,HIGH,Video,No
user_273,Transformers,5,5,None,MEDIUM,Reading & Notes,No
user_374,Autoencoders,9,8,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_929,Gradient Descent,1,1,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_704,Ethical AI,4,4,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_608,Autoencoders,10,10,None,MEDIUM,Peer Discussion,No
user_037,Explainability in AI,9,8,Misused activation function,HIGH,Video,Yes
user_247,Optimization Techniques,2,2,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_956,Diffusion Models,2,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_599,Explainability in AI,6,4,Incorrect weight initialization,LOW,Peer Discussion,No
user_370,GANs,4,3,Misused activation function,MEDIUM,Peer Discussion,No
user_915,Neural Networks,1,1,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_064,Few-shot Learning,6,5,Misused activation function,HIGH,Hands-on Coding,No
user_965,Backpropagation,4,3,None,LOW,Video,No
user_546,Attention Mechanisms,9,8,None,HIGH,Peer Discussion,No
user_329,Self-supervised Learning,4,2,Misused activation function,LOW,Peer Discussion,No
user_744,Transformers,8,6,Confused convolutional filters,LOW,Reading & Notes,No
user_433,Autoencoders,6,6,None,LOW,Video,No
user_034,Vector Search,8,6,None,HIGH,Hands-on Coding,No
user_477,RNNs,6,6,None,LOW,Peer Discussion,No
user_392,Autoencoders,9,9,None,LOW,Hands-on Coding,No
user_370,Autoencoders,3,3,Incorrect weight initialization,HIGH,Video,No
user_624,Optimization Techniques,7,6,None,MEDIUM,Peer Discussion,No
user_872,Zero-shot Learning,3,1,Confused convolutional filters,HIGH,Video,Yes
user_222,Transformers,7,7,Confused convolutional filters,LOW,Peer Discussion,No
user_836,GANs,8,6,Misused activation function,HIGH,Reading & Notes,No
user_205,Diffusion Models,2,1,None,HIGH,Reading & Notes,Yes
user_734,Multi-modal Learning,4,2,None,MEDIUM,Reading & Notes,No
user_344,GANs,5,4,Misused dropout layers,MEDIUM,Reading & Notes,No
user_743,Neural Networks,7,6,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_795,Zero-shot Learning,8,8,None,LOW,Hands-on Coding,No
user_334,LLMs in Real-World Applications,3,3,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_509,LLMs in Real-World Applications,6,6,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_555,Gradient Descent,3,1,None,MEDIUM,Video,No
user_428,Reinforcement Learning,2,1,None,HIGH,Reading & Notes,No
user_297,Zero-shot Learning,10,9,None,HIGH,Hands-on Coding,No
user_340,GANs,2,1,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_286,Zero-shot Learning,4,4,Misused dropout layers,HIGH,Reading & Notes,Yes
user_454,Self-supervised Learning,3,2,Misused activation function,MEDIUM,Video,No
user_869,Backpropagation,1,1,None,MEDIUM,Peer Discussion,No
user_536,GANs,8,8,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_118,Vector Search,1,1,Misused activation function,MEDIUM,Reading & Notes,No
user_809,GANs,2,1,Misused dropout layers,HIGH,Video,No
user_759,Diffusion Models,3,3,None,MEDIUM,Video,No
user_141,Transformers,3,2,None,HIGH,Peer Discussion,No
user_025,Attention Mechanisms,2,1,None,MEDIUM,Reading & Notes,No
user_509,Few-shot Learning,9,9,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_100,Self-supervised Learning,9,8,Misused dropout layers,HIGH,Reading & Notes,No
user_768,Backpropagation,9,8,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_216,Reinforcement Learning,9,8,None,HIGH,Peer Discussion,Yes
user_321,Multi-modal Learning,8,8,None,MEDIUM,Hands-on Coding,No
user_565,Transformers,4,3,None,HIGH,Peer Discussion,Yes
user_715,Autoencoders,2,1,None,HIGH,Hands-on Coding,Yes
user_350,Zero-shot Learning,3,1,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_494,Overfitting and Regularization,8,8,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_088,Explainability in AI,3,1,None,HIGH,Peer Discussion,No
user_409,Autoencoders,4,2,None,MEDIUM,Reading & Notes,No
user_511,Multi-modal Learning,3,3,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_545,Explainability in AI,1,1,Failed to normalize input data,LOW,Peer Discussion,No
user_246,CNNs,1,1,None,MEDIUM,Reading & Notes,No
user_159,Optimization Techniques,8,6,None,LOW,Reading & Notes,No
user_180,Backpropagation,2,2,None,HIGH,Video,No
user_971,Explainability in AI,9,7,None,LOW,Peer Discussion,No
user_025,Neural Networks,2,1,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_503,Ethical AI,1,1,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_770,Gradient Descent,6,5,None,LOW,Reading & Notes,No
user_808,Reinforcement Learning,8,7,None,MEDIUM,Hands-on Coding,No
user_650,Zero-shot Learning,4,4,Misused dropout layers,LOW,Reading & Notes,No
user_321,Ethical AI,3,3,None,HIGH,Reading & Notes,Yes
user_759,CNNs,10,8,None,HIGH,Video,Yes
user_526,Transformers,1,1,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_498,CNNs,4,3,Misused dropout layers,HIGH,Peer Discussion,Yes
user_737,Autoencoders,4,2,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_906,CNNs,2,1,Misused activation function,HIGH,Reading & Notes,Yes
user_722,Transformers,1,1,Incorrect weight initialization,MEDIUM,Video,No
user_046,Autoencoders,8,8,Misused activation function,LOW,Video,No
user_479,LLMs in Real-World Applications,3,2,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_218,LLMs in Real-World Applications,9,8,Misunderstood positional encoding in transformers,LOW,Video,No
user_747,Explainability in AI,1,1,Failed to normalize input data,HIGH,Reading & Notes,No
user_356,Multi-modal Learning,7,7,Confused reinforcement learning reward shaping,MEDIUM,Video,No
user_906,Autoencoders,3,2,Confused convolutional filters,HIGH,Video,Yes
user_277,Reinforcement Learning,3,3,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_703,Backpropagation,9,8,Failed to normalize input data,LOW,Hands-on Coding,No
user_701,Multi-modal Learning,9,9,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_509,Optimization Techniques,10,10,Misclassified overfitting vs underfitting,HIGH,Video,No
user_348,Self-supervised Learning,10,10,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_251,RNNs,3,1,None,HIGH,Hands-on Coding,Yes
user_192,Autoencoders,2,2,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_738,Autoencoders,9,8,Failed to normalize input data,HIGH,Hands-on Coding,No
user_141,Self-supervised Learning,6,6,Confused convolutional filters,LOW,Reading & Notes,No
user_106,RNNs,7,5,None,HIGH,Reading & Notes,No
user_127,RNNs,4,4,Failed to normalize input data,MEDIUM,Video,No
user_816,Word Embeddings,2,1,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_421,Transformers,7,7,Misunderstood positional encoding in transformers,LOW,Video,No
user_011,RNNs,6,6,Confused reinforcement learning reward shaping,HIGH,Video,No
user_233,Overfitting and Regularization,9,7,Failed to normalize input data,MEDIUM,Video,No
user_235,Reinforcement Learning,8,8,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_580,Overfitting and Regularization,7,7,None,MEDIUM,Hands-on Coding,No
user_864,RNNs,4,4,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_865,Self-supervised Learning,10,10,None,MEDIUM,Hands-on Coding,No
user_601,Transformers,9,9,Incorrect embedding interpretation,LOW,Video,No
user_054,GANs,4,4,None,MEDIUM,Hands-on Coding,No
user_749,Reinforcement Learning,1,1,Confused convolutional filters,LOW,Hands-on Coding,No
user_494,Multi-modal Learning,2,1,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_621,Attention Mechanisms,1,1,Incorrect weight initialization,HIGH,Hands-on Coding,No
user_736,Optimization Techniques,2,2,None,MEDIUM,Hands-on Coding,No
user_155,Attention Mechanisms,7,6,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_507,Few-shot Learning,3,2,None,HIGH,Reading & Notes,Yes
user_217,Word Embeddings,4,4,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_134,Few-shot Learning,5,4,Confused convolutional filters,HIGH,Reading & Notes,No
user_061,Reinforcement Learning,2,2,Misused activation function,MEDIUM,Reading & Notes,No
user_669,Few-shot Learning,6,5,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_736,Diffusion Models,2,1,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_982,Word Embeddings,3,3,Confused convolutional filters,LOW,Hands-on Coding,No
user_119,Diffusion Models,8,8,Misused activation function,LOW,Hands-on Coding,No
user_476,Neural Networks,5,4,None,MEDIUM,Hands-on Coding,No
user_952,RNNs,2,2,None,MEDIUM,Reading & Notes,No
user_626,Explainability in AI,7,7,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_435,Gradient Descent,2,1,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_388,Self-supervised Learning,2,1,Misused dropout layers,LOW,Hands-on Coding,No
user_685,Self-supervised Learning,1,1,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_894,Diffusion Models,6,5,Failed to normalize input data,LOW,Reading & Notes,No
user_096,RNNs,1,1,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_948,Gradient Descent,7,6,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_094,Autoencoders,8,8,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_434,GANs,8,7,None,MEDIUM,Reading & Notes,No
user_346,Attention Mechanisms,4,4,None,LOW,Peer Discussion,No
user_047,Multi-modal Learning,6,6,Failed to normalize input data,HIGH,Peer Discussion,Yes
user_159,Word Embeddings,1,1,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_233,Autoencoders,4,3,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_633,Diffusion Models,1,1,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,Yes
user_930,Self-supervised Learning,5,3,Misused activation function,LOW,Peer Discussion,No
user_122,Reinforcement Learning,6,5,None,MEDIUM,Hands-on Coding,No
user_099,Ethical AI,9,7,Incorrect weight initialization,LOW,Hands-on Coding,No
user_441,Diffusion Models,2,1,None,MEDIUM,Reading & Notes,No
user_636,Word Embeddings,5,4,Misused dropout layers,MEDIUM,Video,No
user_039,Transformers,5,3,Incorrect weight initialization,HIGH,Video,No
user_101,Diffusion Models,9,9,Incorrect embedding interpretation,HIGH,Video,No
user_053,Transformers,8,7,None,MEDIUM,Reading & Notes,No
user_414,Attention Mechanisms,4,3,Misused dropout layers,HIGH,Peer Discussion,No
user_840,Word Embeddings,4,4,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_721,Overfitting and Regularization,5,3,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_956,Ethical AI,3,2,None,MEDIUM,Peer Discussion,No
user_370,Gradient Descent,1,1,Failed to normalize input data,LOW,Video,No
user_471,CNNs,3,1,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_063,Multi-modal Learning,10,9,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_518,Zero-shot Learning,3,3,Misused dropout layers,MEDIUM,Reading & Notes,No
user_270,Explainability in AI,9,9,Failed to normalize input data,HIGH,Video,Yes
user_661,Diffusion Models,7,5,None,HIGH,Peer Discussion,No
user_689,Few-shot Learning,2,2,None,LOW,Reading & Notes,No
user_402,Transformers,5,3,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_563,Optimization Techniques,2,2,None,MEDIUM,Reading & Notes,No
user_926,Optimization Techniques,2,1,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_078,Few-shot Learning,8,6,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_171,Explainability in AI,10,10,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_569,Diffusion Models,6,5,Failed to normalize input data,MEDIUM,Video,No
user_842,Word Embeddings,5,3,None,MEDIUM,Hands-on Coding,No
user_440,Ethical AI,7,6,None,LOW,Hands-on Coding,No
user_624,Optimization Techniques,7,7,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_953,LLMs in Real-World Applications,8,7,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_582,Backpropagation,6,6,None,HIGH,Hands-on Coding,Yes
user_546,Transformers,1,1,None,LOW,Hands-on Coding,No
user_037,Explainability in AI,4,2,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_024,Attention Mechanisms,2,2,Misused dropout layers,MEDIUM,Reading & Notes,No
user_980,Attention Mechanisms,10,9,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_117,Reinforcement Learning,3,1,None,MEDIUM,Video,No
user_056,Reinforcement Learning,6,5,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_061,Attention Mechanisms,8,7,None,LOW,Hands-on Coding,No
user_837,Multi-modal Learning,1,1,None,HIGH,Reading & Notes,Yes
user_154,Optimization Techniques,9,8,Incorrect weight initialization,HIGH,Video,Yes
user_874,Neural Networks,2,1,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_932,RNNs,9,9,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_775,Diffusion Models,7,7,Misused activation function,MEDIUM,Reading & Notes,No
user_689,Gradient Descent,3,2,None,HIGH,Reading & Notes,No
user_291,Reinforcement Learning,10,8,None,MEDIUM,Peer Discussion,No
user_779,Explainability in AI,7,7,Misused dropout layers,HIGH,Video,Yes
user_675,CNNs,3,1,None,MEDIUM,Reading & Notes,No
user_567,Gradient Descent,2,2,None,LOW,Hands-on Coding,No
user_752,Explainability in AI,3,3,None,HIGH,Hands-on Coding,No
user_928,Zero-shot Learning,6,5,None,MEDIUM,Hands-on Coding,No
user_286,Optimization Techniques,8,6,Misused activation function,HIGH,Reading & Notes,Yes
user_457,Diffusion Models,7,6,None,LOW,Reading & Notes,No
user_301,RNNs,5,3,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_563,Neural Networks,10,10,Confused convolutional filters,HIGH,Video,No
user_076,Overfitting and Regularization,1,1,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_502,Word Embeddings,5,4,Misused dropout layers,HIGH,Peer Discussion,Yes
user_408,RNNs,8,6,Misused dropout layers,HIGH,Hands-on Coding,Yes
user_546,CNNs,4,3,Incorrect weight initialization,HIGH,Hands-on Coding,No
user_827,Zero-shot Learning,10,8,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_915,Overfitting and Regularization,4,2,None,MEDIUM,Peer Discussion,No
user_874,Attention Mechanisms,7,5,None,HIGH,Video,Yes
user_162,Explainability in AI,6,6,None,HIGH,Peer Discussion,No
user_074,Multi-modal Learning,10,10,None,HIGH,Peer Discussion,Yes
user_204,Word Embeddings,7,6,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_014,CNNs,5,4,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_834,Gradient Descent,4,2,None,LOW,Hands-on Coding,No
user_540,CNNs,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_450,Diffusion Models,6,6,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_105,RNNs,4,2,Failed to normalize input data,LOW,Reading & Notes,No
user_918,CNNs,7,7,None,LOW,Video,No
user_309,Vector Search,6,6,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_573,Multi-modal Learning,9,7,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_299,Reinforcement Learning,7,7,None,HIGH,Peer Discussion,No
user_480,RNNs,3,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_861,Reinforcement Learning,7,7,Misused activation function,HIGH,Peer Discussion,No
user_569,Diffusion Models,2,2,None,LOW,Hands-on Coding,No
user_944,Attention Mechanisms,1,1,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_185,Ethical AI,1,1,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_053,Neural Networks,4,2,None,MEDIUM,Peer Discussion,No
user_357,Multi-modal Learning,5,5,None,HIGH,Hands-on Coding,No
user_507,CNNs,3,3,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_322,Autoencoders,9,8,None,HIGH,Hands-on Coding,Yes
user_564,Overfitting and Regularization,1,1,None,HIGH,Video,Yes
user_374,Zero-shot Learning,4,2,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_685,Autoencoders,4,4,None,HIGH,Video,No
user_812,Word Embeddings,7,5,None,HIGH,Video,Yes
user_868,GANs,5,5,Misused activation function,HIGH,Hands-on Coding,Yes
user_016,Few-shot Learning,3,2,Incorrect weight initialization,MEDIUM,Video,No
user_730,GANs,8,6,None,HIGH,Video,No
user_669,CNNs,5,5,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_055,Gradient Descent,5,4,None,HIGH,Peer Discussion,Yes
user_343,Gradient Descent,3,2,None,HIGH,Hands-on Coding,Yes
user_249,LLMs in Real-World Applications,10,8,None,MEDIUM,Hands-on Coding,No
user_337,Neural Networks,5,4,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_740,Overfitting and Regularization,2,1,None,MEDIUM,Reading & Notes,No
user_087,Reinforcement Learning,2,2,None,LOW,Hands-on Coding,No
user_939,Diffusion Models,3,1,Confused convolutional filters,MEDIUM,Video,No
user_276,Gradient Descent,9,9,Confused convolutional filters,HIGH,Video,Yes
user_968,Gradient Descent,8,7,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_587,Optimization Techniques,6,6,None,LOW,Video,No
user_584,Neural Networks,2,1,None,MEDIUM,Peer Discussion,No
user_618,Reinforcement Learning,9,7,Misused activation function,MEDIUM,Reading & Notes,No
user_299,Multi-modal Learning,9,9,Misunderstood positional encoding in transformers,HIGH,Video,No
user_824,RNNs,8,8,None,LOW,Peer Discussion,No
user_877,Autoencoders,4,2,None,HIGH,Hands-on Coding,Yes
user_410,Zero-shot Learning,9,9,Misused dropout layers,MEDIUM,Peer Discussion,No
user_318,Reinforcement Learning,3,2,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_458,Self-supervised Learning,7,7,None,MEDIUM,Peer Discussion,No
user_884,Overfitting and Regularization,6,6,None,MEDIUM,Reading & Notes,No
user_541,Optimization Techniques,10,9,None,LOW,Reading & Notes,No
user_983,Gradient Descent,4,4,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_324,Autoencoders,6,4,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_346,Attention Mechanisms,3,2,None,HIGH,Hands-on Coding,Yes
user_168,CNNs,8,6,None,HIGH,Reading & Notes,No
user_126,Optimization Techniques,1,1,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_221,Diffusion Models,10,9,Confused convolutional filters,HIGH,Hands-on Coding,No
user_586,Reinforcement Learning,2,1,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_292,Multi-modal Learning,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_970,Vector Search,3,1,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_768,Backpropagation,5,3,Confused convolutional filters,HIGH,Peer Discussion,No
user_972,Self-supervised Learning,2,1,None,HIGH,Video,No
user_898,Reinforcement Learning,1,1,Misused dropout layers,MEDIUM,Video,No
user_186,Transformers,9,7,None,HIGH,Reading & Notes,No
user_491,Gradient Descent,7,5,Confused convolutional filters,LOW,Hands-on Coding,No
user_194,Self-supervised Learning,9,9,None,LOW,Peer Discussion,No
user_350,Reinforcement Learning,7,7,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_794,Backpropagation,2,1,None,LOW,Hands-on Coding,No
user_720,Ethical AI,8,8,Failed to normalize input data,MEDIUM,Video,No
user_733,Transformers,2,1,Misused activation function,MEDIUM,Reading & Notes,No
user_300,Gradient Descent,6,6,Misused dropout layers,HIGH,Peer Discussion,Yes
user_827,Gradient Descent,5,3,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_668,Gradient Descent,7,6,Incorrect weight initialization,LOW,Peer Discussion,No
user_795,Multi-modal Learning,10,10,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_064,RNNs,5,3,Misused dropout layers,LOW,Reading & Notes,No
user_186,Gradient Descent,2,1,Misclassified overfitting vs underfitting,LOW,Video,No
user_701,Attention Mechanisms,4,3,Confused reinforcement learning reward shaping,HIGH,Video,Yes
user_421,Overfitting and Regularization,2,1,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_965,Transformers,7,6,None,HIGH,Hands-on Coding,Yes
user_027,Diffusion Models,1,1,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_071,Autoencoders,5,4,Misclassified overfitting vs underfitting,HIGH,Video,No
user_319,Vector Search,8,7,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_473,CNNs,4,3,None,MEDIUM,Peer Discussion,No
user_441,Word Embeddings,1,1,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,Yes
user_186,Word Embeddings,4,3,Misused dropout layers,HIGH,Video,No
user_273,Multi-modal Learning,3,2,None,MEDIUM,Reading & Notes,No
user_605,Word Embeddings,2,1,None,LOW,Reading & Notes,No
user_154,GANs,9,8,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_483,Gradient Descent,2,1,None,LOW,Reading & Notes,No
user_707,Explainability in AI,1,1,None,MEDIUM,Peer Discussion,No
user_573,Explainability in AI,9,9,None,MEDIUM,Reading & Notes,No
user_560,RNNs,4,3,Failed to normalize input data,MEDIUM,Video,No
user_637,Vector Search,1,1,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_028,Self-supervised Learning,5,4,Confused reinforcement learning reward shaping,LOW,Video,No
user_699,Gradient Descent,4,4,Failed to normalize input data,LOW,Reading & Notes,No
user_080,LLMs in Real-World Applications,3,2,None,MEDIUM,Reading & Notes,No
user_803,Word Embeddings,6,5,Misused dropout layers,LOW,Hands-on Coding,No
