User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_704,Explainability in AI,9,8,None,LOW,Reading & Notes,No
user_290,Backpropagation,8,7,Misused activation function,HIGH,Video,No
user_879,CNNs,10,9,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_304,Backpropagation,5,4,None,MEDIUM,Reading & Notes,No
user_961,Gradient Descent,2,1,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_099,Backpropagation,8,8,None,HIGH,Reading & Notes,No
user_101,Autoencoders,10,10,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_411,Self-supervised Learning,1,1,None,HIGH,Hands-on Coding,Yes
user_652,Few-shot Learning,1,1,Incorrect weight initialization,LOW,Hands-on Coding,No
user_505,Optimization Techniques,2,1,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,No
user_247,Vector Search,3,2,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_796,Reinforcement Learning,6,6,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_128,Word Embeddings,8,7,None,LOW,Peer Discussion,No
user_399,Word Embeddings,1,1,None,HIGH,Reading & Notes,No
user_148,Few-shot Learning,10,10,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_961,Ethical AI,2,1,None,MEDIUM,Hands-on Coding,No
user_693,Reinforcement Learning,8,6,None,HIGH,Peer Discussion,Yes
user_736,Self-supervised Learning,1,1,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_869,LLMs in Real-World Applications,7,7,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_998,Multi-modal Learning,5,5,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_489,Self-supervised Learning,4,3,None,LOW,Reading & Notes,No
user_210,Gradient Descent,6,6,Incorrect weight initialization,LOW,Peer Discussion,No
user_286,Reinforcement Learning,9,9,None,MEDIUM,Reading & Notes,No
user_691,GANs,2,1,None,MEDIUM,Reading & Notes,No
user_172,Attention Mechanisms,5,3,None,HIGH,Reading & Notes,Yes
user_821,Neural Networks,2,2,Confused convolutional filters,HIGH,Reading & Notes,No
user_930,Backpropagation,8,8,Confused reinforcement learning reward shaping,HIGH,Video,Yes
user_234,Autoencoders,2,1,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_738,Explainability in AI,1,1,None,MEDIUM,Peer Discussion,No
user_017,Multi-modal Learning,8,8,None,HIGH,Peer Discussion,Yes
user_918,Overfitting and Regularization,7,5,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_978,Self-supervised Learning,7,7,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_007,Explainability in AI,10,8,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_054,Few-shot Learning,7,5,None,HIGH,Peer Discussion,Yes
user_884,Few-shot Learning,10,8,None,LOW,Peer Discussion,No
user_279,Vector Search,10,9,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_230,Backpropagation,9,9,Confused convolutional filters,LOW,Video,No
user_357,CNNs,8,8,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_036,Gradient Descent,8,7,None,MEDIUM,Hands-on Coding,No
user_524,GANs,4,2,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_152,CNNs,6,5,None,LOW,Video,No
user_139,Self-supervised Learning,1,1,None,HIGH,Reading & Notes,Yes
user_659,Word Embeddings,2,1,None,HIGH,Video,Yes
user_841,Backpropagation,5,4,Failed to normalize input data,LOW,Hands-on Coding,No
user_214,Zero-shot Learning,1,1,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_562,Zero-shot Learning,2,1,None,MEDIUM,Hands-on Coding,No
user_125,Autoencoders,8,8,Misused dropout layers,LOW,Video,No
user_776,Word Embeddings,6,5,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,No
user_237,GANs,7,7,Misused activation function,MEDIUM,Hands-on Coding,No
user_622,Backpropagation,8,8,None,LOW,Video,No
user_207,Transformers,8,7,Incorrect weight initialization,HIGH,Peer Discussion,No
user_480,Neural Networks,3,1,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_396,RNNs,4,4,Confused reinforcement learning reward shaping,MEDIUM,Video,No
user_895,Attention Mechanisms,4,2,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_047,CNNs,6,4,None,LOW,Peer Discussion,No
user_660,Overfitting and Regularization,6,4,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_074,CNNs,2,1,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_432,Backpropagation,8,7,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_313,CNNs,2,2,None,HIGH,Hands-on Coding,Yes
user_549,Zero-shot Learning,10,10,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_611,Reinforcement Learning,9,9,Incorrect weight initialization,LOW,Peer Discussion,No
user_678,Few-shot Learning,8,8,None,MEDIUM,Reading & Notes,No
user_808,Multi-modal Learning,9,7,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_819,Attention Mechanisms,8,7,Incorrect embedding interpretation,MEDIUM,Video,No
user_035,GANs,9,7,Misunderstood positional encoding in transformers,LOW,Video,No
user_027,Ethical AI,7,6,Incorrect embedding interpretation,HIGH,Video,Yes
user_919,Backpropagation,10,9,Incorrect embedding interpretation,LOW,Video,No
user_867,Few-shot Learning,1,1,None,MEDIUM,Video,No
user_484,Word Embeddings,6,4,None,MEDIUM,Peer Discussion,No
user_805,Vector Search,6,4,None,LOW,Video,No
user_132,LLMs in Real-World Applications,5,3,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_883,RNNs,4,3,None,MEDIUM,Peer Discussion,No
user_552,LLMs in Real-World Applications,7,6,None,LOW,Peer Discussion,No
user_690,Explainability in AI,4,2,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_925,Transformers,8,8,None,MEDIUM,Peer Discussion,No
user_261,Diffusion Models,2,2,None,HIGH,Video,No
user_370,Diffusion Models,4,2,None,HIGH,Hands-on Coding,No
user_471,Backpropagation,5,4,Misused activation function,MEDIUM,Peer Discussion,No
user_359,Zero-shot Learning,5,4,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_138,Reinforcement Learning,5,3,None,MEDIUM,Reading & Notes,No
user_023,LLMs in Real-World Applications,3,1,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_579,GANs,10,9,Failed to normalize input data,LOW,Video,No
user_464,Transformers,8,8,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_190,Word Embeddings,7,7,Confused convolutional filters,LOW,Reading & Notes,No
user_095,Optimization Techniques,7,7,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_032,Word Embeddings,9,7,None,HIGH,Peer Discussion,Yes
user_462,Ethical AI,7,6,Incorrect embedding interpretation,MEDIUM,Video,No
user_455,LLMs in Real-World Applications,9,7,None,HIGH,Reading & Notes,Yes
user_832,Few-shot Learning,4,3,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_427,Overfitting and Regularization,3,2,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_423,Neural Networks,6,5,None,MEDIUM,Reading & Notes,No
user_189,Diffusion Models,3,2,None,LOW,Video,No
user_584,Vector Search,10,10,None,LOW,Reading & Notes,No
user_381,Explainability in AI,3,2,None,HIGH,Video,Yes
user_172,Backpropagation,6,6,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_674,Reinforcement Learning,8,8,Confused reinforcement learning reward shaping,HIGH,Video,No
user_992,Reinforcement Learning,6,5,None,HIGH,Peer Discussion,No
user_417,Gradient Descent,2,1,None,LOW,Hands-on Coding,No
user_116,LLMs in Real-World Applications,6,6,None,LOW,Peer Discussion,No
user_565,Word Embeddings,8,7,None,HIGH,Hands-on Coding,No
user_853,Explainability in AI,10,9,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_518,GANs,5,5,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,Yes
user_810,Attention Mechanisms,6,4,None,HIGH,Video,No
user_745,Multi-modal Learning,4,4,Incorrect weight initialization,MEDIUM,Video,No
user_447,Few-shot Learning,10,9,None,HIGH,Peer Discussion,Yes
user_714,Neural Networks,1,1,None,LOW,Hands-on Coding,No
user_786,CNNs,10,9,None,MEDIUM,Reading & Notes,No
user_764,Autoencoders,2,2,Misused activation function,MEDIUM,Peer Discussion,No
user_618,LLMs in Real-World Applications,1,1,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_976,Explainability in AI,9,7,Misused activation function,HIGH,Video,No
user_298,Reinforcement Learning,6,5,None,HIGH,Reading & Notes,Yes
user_355,Few-shot Learning,3,3,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_562,Transformers,3,1,None,LOW,Hands-on Coding,No
user_149,RNNs,6,4,None,HIGH,Video,Yes
user_235,Word Embeddings,6,4,Misused activation function,MEDIUM,Hands-on Coding,No
user_966,CNNs,7,7,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,No
user_981,CNNs,9,7,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_148,Backpropagation,8,8,None,LOW,Video,No
user_784,Reinforcement Learning,2,2,None,HIGH,Reading & Notes,No
user_603,Zero-shot Learning,1,1,None,MEDIUM,Peer Discussion,No
user_085,Gradient Descent,10,8,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_556,Few-shot Learning,3,1,None,LOW,Video,No
user_565,Overfitting and Regularization,6,5,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_079,GANs,7,6,Failed to normalize input data,HIGH,Peer Discussion,Yes
user_473,LLMs in Real-World Applications,6,6,Incorrect embedding interpretation,LOW,Video,No
user_961,Overfitting and Regularization,9,9,None,HIGH,Hands-on Coding,Yes
user_973,Self-supervised Learning,7,6,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_746,Attention Mechanisms,8,6,Misclassified overfitting vs underfitting,LOW,Video,No
user_387,Word Embeddings,6,5,Misused activation function,HIGH,Video,No
user_574,Backpropagation,5,3,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_432,Explainability in AI,8,8,Misused dropout layers,MEDIUM,Video,No
user_026,CNNs,7,6,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_328,Diffusion Models,6,6,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_367,Multi-modal Learning,8,8,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_006,Few-shot Learning,8,8,None,LOW,Hands-on Coding,No
user_627,Attention Mechanisms,3,2,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_471,Multi-modal Learning,9,7,Confused convolutional filters,LOW,Reading & Notes,No
user_370,Backpropagation,10,8,Failed to normalize input data,LOW,Peer Discussion,No
user_294,Multi-modal Learning,5,3,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_569,RNNs,9,9,None,HIGH,Video,No
user_804,Zero-shot Learning,7,5,Failed to normalize input data,MEDIUM,Video,No
user_633,Self-supervised Learning,3,1,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_018,Overfitting and Regularization,8,6,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_507,LLMs in Real-World Applications,4,2,Incorrect embedding interpretation,LOW,Video,No
user_460,Word Embeddings,1,1,Failed to normalize input data,HIGH,Video,Yes
user_239,Diffusion Models,8,8,None,LOW,Video,No
user_660,GANs,7,7,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_819,Reinforcement Learning,5,3,Confused convolutional filters,HIGH,Reading & Notes,No
user_744,Vector Search,5,5,None,MEDIUM,Hands-on Coding,No
user_975,Vector Search,10,8,None,MEDIUM,Peer Discussion,No
user_014,Optimization Techniques,1,1,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_359,Gradient Descent,1,1,None,MEDIUM,Reading & Notes,No
user_015,Gradient Descent,10,9,None,LOW,Video,No
user_558,Ethical AI,10,9,None,LOW,Video,No
user_221,Multi-modal Learning,7,5,None,LOW,Video,No
user_351,Gradient Descent,10,10,None,MEDIUM,Peer Discussion,No
user_999,CNNs,9,9,None,LOW,Peer Discussion,No
user_884,RNNs,3,1,None,HIGH,Peer Discussion,No
user_089,Ethical AI,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_362,GANs,7,7,None,MEDIUM,Peer Discussion,No
user_957,Diffusion Models,4,3,None,MEDIUM,Hands-on Coding,No
user_054,Word Embeddings,4,3,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_552,Overfitting and Regularization,5,4,None,MEDIUM,Peer Discussion,No
user_198,Autoencoders,5,5,None,MEDIUM,Peer Discussion,No
user_342,Diffusion Models,2,2,Misused activation function,MEDIUM,Peer Discussion,No
user_317,Explainability in AI,1,1,None,LOW,Hands-on Coding,No
user_799,Autoencoders,8,7,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_492,Few-shot Learning,10,9,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_105,Overfitting and Regularization,8,8,Incorrect embedding interpretation,LOW,Video,No
user_860,Gradient Descent,1,1,Misused dropout layers,LOW,Hands-on Coding,No
user_592,LLMs in Real-World Applications,4,2,None,LOW,Reading & Notes,No
user_427,Autoencoders,9,9,Incorrect weight initialization,LOW,Peer Discussion,No
user_440,CNNs,2,1,None,HIGH,Video,No
user_246,Word Embeddings,4,3,None,HIGH,Video,Yes
user_645,Vector Search,2,1,None,MEDIUM,Peer Discussion,No
user_939,Overfitting and Regularization,9,8,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_383,Autoencoders,4,2,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,No
user_763,Autoencoders,3,3,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_469,Self-supervised Learning,4,2,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_281,LLMs in Real-World Applications,7,7,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_379,Self-supervised Learning,3,1,None,LOW,Peer Discussion,No
user_366,Reinforcement Learning,9,8,None,HIGH,Video,Yes
user_636,GANs,10,9,None,HIGH,Reading & Notes,Yes
user_201,Attention Mechanisms,9,8,Misused activation function,LOW,Hands-on Coding,No
user_066,Few-shot Learning,10,9,Confused convolutional filters,LOW,Reading & Notes,No
user_429,Zero-shot Learning,2,1,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_084,RNNs,3,1,None,MEDIUM,Peer Discussion,No
user_985,Multi-modal Learning,2,2,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_734,Vector Search,1,1,None,HIGH,Video,Yes
user_320,Optimization Techniques,8,8,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,No
user_627,Ethical AI,4,2,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_477,Ethical AI,3,1,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_339,Ethical AI,3,3,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,No
user_786,Diffusion Models,3,3,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_274,Multi-modal Learning,4,4,None,MEDIUM,Reading & Notes,No
user_519,Word Embeddings,8,6,None,MEDIUM,Hands-on Coding,No
user_072,Few-shot Learning,5,4,None,LOW,Video,No
user_918,Attention Mechanisms,9,7,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_632,Backpropagation,1,1,None,HIGH,Video,No
user_818,Neural Networks,2,2,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_415,Ethical AI,3,1,Incorrect embedding interpretation,HIGH,Video,Yes
user_390,Attention Mechanisms,4,2,None,MEDIUM,Hands-on Coding,No
user_093,Diffusion Models,10,10,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,Yes
user_981,Backpropagation,5,4,None,MEDIUM,Hands-on Coding,No
user_702,Word Embeddings,9,8,None,LOW,Peer Discussion,No
user_192,Transformers,7,7,Misused dropout layers,LOW,Peer Discussion,No
user_842,Attention Mechanisms,8,8,None,LOW,Peer Discussion,No
user_362,Optimization Techniques,2,2,None,HIGH,Hands-on Coding,Yes
user_302,Explainability in AI,7,6,Misused dropout layers,HIGH,Video,No
user_874,Ethical AI,5,5,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_032,CNNs,6,6,Confused convolutional filters,LOW,Hands-on Coding,No
user_748,GANs,6,6,Incorrect weight initialization,MEDIUM,Video,No
user_033,Backpropagation,2,1,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_820,RNNs,5,4,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_344,Reinforcement Learning,9,8,None,HIGH,Hands-on Coding,Yes
user_873,Diffusion Models,10,9,Failed to normalize input data,HIGH,Reading & Notes,No
user_151,Ethical AI,4,4,Misused dropout layers,LOW,Peer Discussion,No
user_332,Neural Networks,6,4,None,HIGH,Video,Yes
user_906,Backpropagation,2,1,None,LOW,Video,No
user_736,Diffusion Models,6,4,None,MEDIUM,Peer Discussion,No
user_599,Explainability in AI,2,2,None,LOW,Video,No
user_866,Reinforcement Learning,8,7,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,No
user_735,Word Embeddings,4,4,None,MEDIUM,Reading & Notes,No
user_383,CNNs,4,4,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_875,Explainability in AI,6,6,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_514,RNNs,3,3,Misused dropout layers,HIGH,Reading & Notes,No
user_726,Overfitting and Regularization,8,8,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_587,Zero-shot Learning,4,4,None,LOW,Reading & Notes,No
user_728,Reinforcement Learning,9,9,None,HIGH,Reading & Notes,Yes
user_715,CNNs,2,1,Misclassified overfitting vs underfitting,HIGH,Video,No
user_681,Optimization Techniques,10,8,None,HIGH,Peer Discussion,No
user_091,Diffusion Models,6,6,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_670,Vector Search,6,6,None,HIGH,Peer Discussion,Yes
user_653,Backpropagation,7,7,Incorrect weight initialization,LOW,Peer Discussion,No
user_711,Overfitting and Regularization,4,4,Incorrect embedding interpretation,LOW,Video,No
user_835,Ethical AI,3,1,Incorrect embedding interpretation,HIGH,Hands-on Coding,Yes
user_199,Reinforcement Learning,8,6,Confused convolutional filters,LOW,Video,No
user_944,Ethical AI,2,1,Confused convolutional filters,LOW,Hands-on Coding,No
user_422,Optimization Techniques,6,5,None,HIGH,Reading & Notes,No
user_613,Diffusion Models,5,5,None,HIGH,Hands-on Coding,Yes
user_485,Explainability in AI,10,10,None,LOW,Reading & Notes,No
user_223,GANs,9,7,None,LOW,Hands-on Coding,No
user_186,Diffusion Models,7,5,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_974,Self-supervised Learning,9,9,Misused dropout layers,LOW,Peer Discussion,No
user_579,Few-shot Learning,9,7,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_931,Autoencoders,7,5,Misclassified overfitting vs underfitting,LOW,Video,No
user_460,Reinforcement Learning,5,3,None,MEDIUM,Reading & Notes,No
user_095,Autoencoders,9,7,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_090,Self-supervised Learning,10,9,Failed to normalize input data,HIGH,Peer Discussion,No
user_079,Backpropagation,3,1,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_375,Overfitting and Regularization,4,2,Failed to normalize input data,HIGH,Video,Yes
user_284,GANs,7,6,None,LOW,Peer Discussion,No
user_873,Autoencoders,5,3,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_517,GANs,6,5,None,LOW,Video,No
user_056,Vector Search,9,7,None,HIGH,Reading & Notes,Yes
user_446,Few-shot Learning,10,8,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_620,Backpropagation,6,6,Misclassified overfitting vs underfitting,LOW,Video,No
user_353,Vector Search,1,1,Misused dropout layers,HIGH,Peer Discussion,No
user_110,Explainability in AI,4,3,None,MEDIUM,Hands-on Coding,No
user_173,GANs,1,1,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_686,LLMs in Real-World Applications,2,1,Confused convolutional filters,LOW,Hands-on Coding,No
user_143,LLMs in Real-World Applications,5,4,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_013,Reinforcement Learning,7,5,Misused dropout layers,HIGH,Peer Discussion,Yes
user_471,Overfitting and Regularization,4,2,None,MEDIUM,Hands-on Coding,No
user_348,GANs,5,3,Misunderstood positional encoding in transformers,LOW,Video,No
user_314,Multi-modal Learning,9,8,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_448,LLMs in Real-World Applications,3,2,None,MEDIUM,Hands-on Coding,No
user_059,Attention Mechanisms,5,4,Confused convolutional filters,LOW,Peer Discussion,No
user_684,Autoencoders,8,8,Confused convolutional filters,HIGH,Peer Discussion,No
user_431,Explainability in AI,1,1,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_903,Autoencoders,3,2,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,Yes
user_839,Explainability in AI,4,3,None,MEDIUM,Hands-on Coding,No
user_131,CNNs,10,8,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_947,Diffusion Models,4,2,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_066,RNNs,2,1,Incorrect weight initialization,LOW,Peer Discussion,No
user_274,RNNs,9,9,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_786,Multi-modal Learning,9,8,None,MEDIUM,Peer Discussion,No
user_447,Transformers,9,9,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_619,LLMs in Real-World Applications,1,1,None,HIGH,Video,No
user_408,RNNs,3,2,Misused dropout layers,HIGH,Reading & Notes,No
user_906,Autoencoders,6,4,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_730,Diffusion Models,7,6,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_374,CNNs,10,10,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_166,Neural Networks,6,6,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_172,Vector Search,5,3,None,LOW,Hands-on Coding,No
user_663,Multi-modal Learning,4,2,Confused convolutional filters,MEDIUM,Video,No
