User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_603,Ethical AI,5,4,Misused dropout layers,MEDIUM,Video,No
user_781,Word Embeddings,1,1,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_082,LLMs in Real-World Applications,5,5,Misused dropout layers,LOW,Reading & Notes,No
user_239,Diffusion Models,10,8,None,MEDIUM,Hands-on Coding,No
user_237,Vector Search,6,5,Misused activation function,LOW,Reading & Notes,No
user_699,Zero-shot Learning,6,4,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_084,Word Embeddings,2,1,Failed to normalize input data,HIGH,Peer Discussion,No
user_363,Vector Search,9,7,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_278,Vector Search,7,6,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_937,Multi-modal Learning,10,10,Incorrect embedding interpretation,LOW,Video,No
user_029,Diffusion Models,8,6,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_325,Optimization Techniques,9,9,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_594,Neural Networks,8,6,Misused dropout layers,LOW,Video,No
user_009,Transformers,10,8,None,LOW,Video,No
user_632,Neural Networks,5,4,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_637,Reinforcement Learning,6,6,Failed to normalize input data,HIGH,Hands-on Coding,No
user_392,Zero-shot Learning,7,5,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_694,CNNs,8,6,Misused activation function,HIGH,Peer Discussion,Yes
user_582,Word Embeddings,2,1,Incorrect embedding interpretation,MEDIUM,Video,No
user_250,Overfitting and Regularization,9,8,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_938,Diffusion Models,2,2,None,HIGH,Hands-on Coding,Yes
user_862,Transformers,7,5,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_279,Overfitting and Regularization,7,5,Misused dropout layers,HIGH,Reading & Notes,No
user_139,Ethical AI,9,7,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_403,Vector Search,5,5,Misused dropout layers,LOW,Reading & Notes,No
user_476,Transformers,10,10,Failed to normalize input data,HIGH,Reading & Notes,No
user_536,Reinforcement Learning,10,9,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_905,Vector Search,4,4,Misused activation function,LOW,Hands-on Coding,No
user_519,RNNs,4,4,Failed to normalize input data,HIGH,Hands-on Coding,No
user_747,Word Embeddings,10,8,None,LOW,Hands-on Coding,No
user_051,Neural Networks,10,10,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_863,Multi-modal Learning,5,4,None,LOW,Reading & Notes,No
user_471,Multi-modal Learning,6,6,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_397,GANs,8,6,Misused activation function,MEDIUM,Peer Discussion,No
user_573,Backpropagation,1,1,None,MEDIUM,Hands-on Coding,No
user_863,Optimization Techniques,1,1,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_050,Backpropagation,8,6,None,HIGH,Peer Discussion,No
user_573,Transformers,5,4,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,No
user_052,Explainability in AI,4,3,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_326,Explainability in AI,2,1,Misused activation function,MEDIUM,Reading & Notes,No
user_105,Reinforcement Learning,10,10,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_575,Gradient Descent,7,6,None,LOW,Video,No
user_412,Gradient Descent,2,1,None,MEDIUM,Hands-on Coding,No
user_647,Optimization Techniques,8,8,Misused dropout layers,MEDIUM,Video,No
user_839,Diffusion Models,6,6,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_552,Vector Search,5,4,Confused convolutional filters,LOW,Reading & Notes,No
user_534,Gradient Descent,3,1,None,MEDIUM,Hands-on Coding,No
user_887,Multi-modal Learning,10,8,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_766,Gradient Descent,5,5,Confused convolutional filters,LOW,Peer Discussion,No
user_084,Overfitting and Regularization,8,7,Misused activation function,HIGH,Reading & Notes,Yes
user_617,Overfitting and Regularization,3,3,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_796,Reinforcement Learning,1,1,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_041,Diffusion Models,5,3,Misused activation function,HIGH,Reading & Notes,Yes
user_555,Self-supervised Learning,10,9,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_902,Autoencoders,7,7,None,HIGH,Peer Discussion,Yes
user_489,Transformers,7,5,Misused dropout layers,HIGH,Hands-on Coding,Yes
user_816,RNNs,6,4,None,LOW,Reading & Notes,No
user_161,Gradient Descent,8,8,None,HIGH,Reading & Notes,No
user_252,Gradient Descent,10,10,None,LOW,Video,No
user_627,Ethical AI,10,9,Confused convolutional filters,LOW,Video,No
user_176,RNNs,9,7,None,HIGH,Hands-on Coding,No
user_836,Diffusion Models,1,1,None,HIGH,Video,No
user_987,Backpropagation,2,1,Misused activation function,HIGH,Hands-on Coding,No
user_512,Explainability in AI,3,2,None,HIGH,Hands-on Coding,No
user_329,Word Embeddings,2,1,None,MEDIUM,Video,No
user_944,Zero-shot Learning,4,4,None,HIGH,Reading & Notes,Yes
user_587,Autoencoders,3,3,None,LOW,Peer Discussion,No
user_001,Vector Search,1,1,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_442,Transformers,5,5,Incorrect weight initialization,MEDIUM,Video,No
user_002,Diffusion Models,7,7,None,LOW,Reading & Notes,No
user_258,GANs,7,7,Incorrect embedding interpretation,LOW,Video,No
user_684,Word Embeddings,10,8,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_824,RNNs,2,1,Misclassified overfitting vs underfitting,LOW,Video,No
user_081,Few-shot Learning,10,8,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_993,GANs,4,3,None,MEDIUM,Peer Discussion,No
user_473,CNNs,6,5,Misused activation function,HIGH,Peer Discussion,Yes
user_008,Ethical AI,10,9,None,MEDIUM,Peer Discussion,No
user_898,Diffusion Models,4,2,None,MEDIUM,Reading & Notes,No
user_373,Neural Networks,2,1,None,LOW,Hands-on Coding,No
user_034,Diffusion Models,5,4,Confused convolutional filters,LOW,Peer Discussion,No
user_971,Optimization Techniques,10,8,None,LOW,Reading & Notes,No
user_459,Word Embeddings,4,2,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_903,Vector Search,8,6,None,MEDIUM,Peer Discussion,No
user_222,Explainability in AI,2,1,None,MEDIUM,Reading & Notes,No
user_369,Zero-shot Learning,4,3,Misused dropout layers,HIGH,Reading & Notes,No
user_938,Autoencoders,10,9,Misclassified overfitting vs underfitting,LOW,Video,No
user_693,Ethical AI,10,8,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_201,Gradient Descent,10,9,Confused convolutional filters,LOW,Video,No
user_217,Multi-modal Learning,9,7,Confused convolutional filters,HIGH,Video,No
user_907,GANs,6,5,Misused activation function,MEDIUM,Peer Discussion,No
user_426,Self-supervised Learning,9,8,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_644,LLMs in Real-World Applications,4,2,None,LOW,Video,No
user_251,Word Embeddings,10,9,None,LOW,Video,No
user_299,Diffusion Models,1,1,None,MEDIUM,Video,No
user_801,Overfitting and Regularization,10,9,Misused dropout layers,LOW,Video,No
user_614,Attention Mechanisms,5,4,Misunderstood positional encoding in transformers,LOW,Video,No
user_463,Ethical AI,5,3,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_202,Multi-modal Learning,2,1,Misused activation function,MEDIUM,Hands-on Coding,No
user_568,Gradient Descent,3,1,None,MEDIUM,Reading & Notes,No
user_468,Backpropagation,10,10,Misused dropout layers,HIGH,Peer Discussion,No
user_186,RNNs,3,3,None,LOW,Reading & Notes,No
user_039,Diffusion Models,2,2,Misused activation function,MEDIUM,Reading & Notes,No
user_301,Overfitting and Regularization,4,3,None,MEDIUM,Hands-on Coding,No
user_123,Ethical AI,4,4,Misused activation function,MEDIUM,Hands-on Coding,No
user_394,LLMs in Real-World Applications,9,8,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_981,Zero-shot Learning,5,3,None,MEDIUM,Hands-on Coding,No
user_028,Autoencoders,6,4,None,HIGH,Peer Discussion,No
user_811,CNNs,8,6,None,MEDIUM,Video,No
user_725,Explainability in AI,1,1,None,MEDIUM,Hands-on Coding,No
user_154,Attention Mechanisms,4,2,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_357,Multi-modal Learning,3,1,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_881,GANs,9,7,None,MEDIUM,Hands-on Coding,No
user_495,CNNs,7,7,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_748,Diffusion Models,3,2,Confused convolutional filters,HIGH,Video,Yes
user_613,Autoencoders,6,4,None,HIGH,Hands-on Coding,No
user_822,Backpropagation,2,1,Misunderstood positional encoding in transformers,HIGH,Video,No
user_458,Autoencoders,2,1,Incorrect weight initialization,HIGH,Peer Discussion,No
user_421,Transformers,3,2,Failed to normalize input data,HIGH,Video,Yes
user_310,Ethical AI,7,6,Misclassified overfitting vs underfitting,HIGH,Video,No
user_652,Diffusion Models,8,6,Misused activation function,LOW,Reading & Notes,No
user_465,Attention Mechanisms,9,8,None,HIGH,Video,Yes
user_697,Reinforcement Learning,1,1,None,HIGH,Peer Discussion,No
user_705,Autoencoders,4,3,Misused dropout layers,HIGH,Video,Yes
user_938,CNNs,10,10,None,MEDIUM,Hands-on Coding,No
user_291,Backpropagation,3,1,None,HIGH,Reading & Notes,No
user_441,Few-shot Learning,6,4,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_132,LLMs in Real-World Applications,3,2,None,LOW,Hands-on Coding,No
user_959,Zero-shot Learning,3,2,Failed to normalize input data,LOW,Peer Discussion,No
user_645,LLMs in Real-World Applications,1,1,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_004,Reinforcement Learning,8,6,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_674,Optimization Techniques,7,7,None,HIGH,Reading & Notes,No
user_421,Vector Search,9,8,None,HIGH,Reading & Notes,No
user_240,Overfitting and Regularization,7,5,Incorrect weight initialization,HIGH,Reading & Notes,Yes
user_058,Optimization Techniques,9,9,None,HIGH,Peer Discussion,Yes
user_984,Neural Networks,8,8,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_215,RNNs,6,5,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_794,Neural Networks,6,5,Confused convolutional filters,LOW,Video,No
user_595,Zero-shot Learning,7,6,Failed to normalize input data,LOW,Peer Discussion,No
user_333,Multi-modal Learning,3,3,None,LOW,Peer Discussion,No
user_731,Explainability in AI,4,4,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_037,CNNs,8,8,None,LOW,Hands-on Coding,No
user_959,Transformers,3,2,Failed to normalize input data,LOW,Video,No
user_273,Reinforcement Learning,10,10,None,LOW,Hands-on Coding,No
user_330,Backpropagation,10,9,None,HIGH,Hands-on Coding,Yes
user_528,Self-supervised Learning,2,1,None,LOW,Peer Discussion,No
user_339,CNNs,2,1,Confused convolutional filters,LOW,Peer Discussion,No
user_259,Few-shot Learning,3,3,None,HIGH,Peer Discussion,No
user_978,Explainability in AI,4,2,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_397,Optimization Techniques,6,6,None,MEDIUM,Video,No
user_500,GANs,5,4,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_245,Gradient Descent,4,3,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_631,Transformers,2,1,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_614,LLMs in Real-World Applications,5,3,None,HIGH,Peer Discussion,Yes
user_441,Explainability in AI,4,2,None,HIGH,Peer Discussion,Yes
user_067,GANs,7,7,Incorrect embedding interpretation,LOW,Video,No
user_955,CNNs,2,2,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_720,Autoencoders,2,1,Misused dropout layers,MEDIUM,Peer Discussion,No
user_736,Ethical AI,10,10,Confused reinforcement learning reward shaping,HIGH,Video,No
user_443,Explainability in AI,5,3,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_389,RNNs,5,3,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_545,Explainability in AI,9,7,None,LOW,Reading & Notes,No
user_549,Diffusion Models,3,2,Failed to normalize input data,LOW,Peer Discussion,No
user_278,RNNs,3,2,Misused activation function,MEDIUM,Reading & Notes,No
user_642,RNNs,3,1,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_322,Optimization Techniques,7,7,Failed to normalize input data,LOW,Video,No
user_450,Transformers,8,8,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_137,Backpropagation,8,6,None,HIGH,Reading & Notes,No
user_131,Autoencoders,3,2,None,HIGH,Hands-on Coding,Yes
user_546,Backpropagation,4,3,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_913,Ethical AI,1,1,Incorrect embedding interpretation,HIGH,Peer Discussion,Yes
user_119,Zero-shot Learning,7,7,Misused activation function,MEDIUM,Reading & Notes,No
user_143,CNNs,6,4,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_833,LLMs in Real-World Applications,9,7,None,HIGH,Video,Yes
user_990,Reinforcement Learning,7,5,None,HIGH,Hands-on Coding,Yes
user_044,Transformers,3,3,None,HIGH,Peer Discussion,No
user_122,Reinforcement Learning,6,4,None,MEDIUM,Hands-on Coding,No
user_957,Attention Mechanisms,4,3,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_218,Vector Search,9,7,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_504,Self-supervised Learning,1,1,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_508,Overfitting and Regularization,9,7,None,HIGH,Peer Discussion,Yes
user_787,Optimization Techniques,6,4,Failed to normalize input data,HIGH,Peer Discussion,No
user_374,Explainability in AI,3,3,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_192,Word Embeddings,4,3,None,LOW,Reading & Notes,No
user_664,Self-supervised Learning,3,2,Confused convolutional filters,LOW,Hands-on Coding,No
user_245,Vector Search,3,1,Misused activation function,MEDIUM,Peer Discussion,No
user_970,Word Embeddings,3,1,None,LOW,Video,No
user_920,Overfitting and Regularization,4,2,None,HIGH,Hands-on Coding,No
user_014,LLMs in Real-World Applications,10,10,None,LOW,Video,No
user_254,Multi-modal Learning,7,5,None,LOW,Peer Discussion,No
user_351,Vector Search,10,9,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_970,Vector Search,5,5,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,No
user_061,Neural Networks,5,5,None,HIGH,Hands-on Coding,No
user_759,Optimization Techniques,7,5,None,MEDIUM,Reading & Notes,No
user_330,Backpropagation,8,8,None,HIGH,Video,Yes
user_635,Few-shot Learning,6,6,Misused dropout layers,MEDIUM,Peer Discussion,No
user_793,Word Embeddings,4,4,None,HIGH,Video,No
user_518,Attention Mechanisms,1,1,None,LOW,Peer Discussion,No
user_644,Attention Mechanisms,6,4,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_912,Self-supervised Learning,5,3,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,No
user_289,Self-supervised Learning,8,6,None,HIGH,Reading & Notes,Yes
user_151,Diffusion Models,2,2,Failed to normalize input data,MEDIUM,Video,No
user_850,LLMs in Real-World Applications,5,3,None,LOW,Peer Discussion,No
user_061,Ethical AI,3,1,Confused convolutional filters,MEDIUM,Video,No
user_885,Optimization Techniques,4,4,None,LOW,Peer Discussion,No
user_391,Zero-shot Learning,8,8,None,MEDIUM,Hands-on Coding,No
user_310,Self-supervised Learning,7,5,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_452,Backpropagation,6,4,None,LOW,Hands-on Coding,No
user_307,Reinforcement Learning,8,8,None,MEDIUM,Peer Discussion,No
user_415,Reinforcement Learning,4,3,None,HIGH,Hands-on Coding,Yes
user_857,Word Embeddings,1,1,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_492,Gradient Descent,10,8,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_805,Vector Search,1,1,None,MEDIUM,Peer Discussion,No
user_136,Autoencoders,8,7,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_891,Attention Mechanisms,5,5,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_902,Few-shot Learning,8,6,Incorrect embedding interpretation,LOW,Video,No
user_521,Transformers,8,6,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_148,Gradient Descent,9,9,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_194,RNNs,8,6,Misused dropout layers,HIGH,Reading & Notes,No
user_656,Reinforcement Learning,6,5,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_277,Overfitting and Regularization,5,5,None,MEDIUM,Peer Discussion,No
user_096,LLMs in Real-World Applications,6,4,None,MEDIUM,Peer Discussion,No
user_143,RNNs,4,2,None,HIGH,Video,Yes
user_769,Autoencoders,8,8,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_130,Multi-modal Learning,6,6,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_163,LLMs in Real-World Applications,10,9,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_514,Vector Search,9,9,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_764,Explainability in AI,9,8,Incorrect weight initialization,LOW,Video,No
user_459,Attention Mechanisms,5,5,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_953,Autoencoders,7,7,Misused activation function,LOW,Video,No
user_084,Autoencoders,5,4,None,LOW,Peer Discussion,No
user_961,GANs,2,1,None,MEDIUM,Peer Discussion,No
user_452,Ethical AI,5,3,None,MEDIUM,Peer Discussion,No
user_227,Optimization Techniques,6,6,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_896,GANs,7,6,Misclassified overfitting vs underfitting,HIGH,Video,Yes
user_408,Attention Mechanisms,3,2,Misused dropout layers,LOW,Reading & Notes,No
user_189,Explainability in AI,2,1,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_068,Word Embeddings,6,6,None,LOW,Video,No
user_842,Zero-shot Learning,4,4,None,LOW,Peer Discussion,No
user_754,Backpropagation,4,3,Confused convolutional filters,LOW,Hands-on Coding,No
user_349,Multi-modal Learning,5,4,Misused activation function,HIGH,Reading & Notes,No
user_228,RNNs,3,3,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_181,Attention Mechanisms,10,9,None,MEDIUM,Hands-on Coding,No
user_284,Explainability in AI,7,6,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_417,Ethical AI,8,6,Misused activation function,HIGH,Hands-on Coding,No
user_776,Vector Search,10,8,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_306,GANs,1,1,None,HIGH,Peer Discussion,No
user_921,GANs,9,7,None,MEDIUM,Reading & Notes,No
user_973,Multi-modal Learning,10,10,None,LOW,Peer Discussion,No
user_313,Autoencoders,1,1,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_500,LLMs in Real-World Applications,4,3,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_133,Overfitting and Regularization,2,1,Incorrect embedding interpretation,LOW,Video,No
user_068,Reinforcement Learning,6,6,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_872,Vector Search,8,7,None,HIGH,Video,No
user_212,GANs,4,4,None,HIGH,Video,Yes
user_913,LLMs in Real-World Applications,1,1,Confused convolutional filters,HIGH,Video,Yes
user_985,Neural Networks,3,3,Confused reinforcement learning reward shaping,HIGH,Video,No
user_079,Vector Search,7,5,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_653,Word Embeddings,3,3,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_536,Reinforcement Learning,1,1,Confused reinforcement learning reward shaping,HIGH,Video,Yes
user_822,Word Embeddings,2,1,None,MEDIUM,Reading & Notes,No
user_590,Neural Networks,3,3,Misused dropout layers,MEDIUM,Reading & Notes,No
user_193,Autoencoders,7,5,None,MEDIUM,Reading & Notes,No
user_670,Gradient Descent,10,9,Misunderstood positional encoding in transformers,LOW,Video,No
user_848,Multi-modal Learning,3,3,None,LOW,Video,No
user_902,Diffusion Models,9,7,None,HIGH,Reading & Notes,Yes
user_983,Word Embeddings,6,4,None,HIGH,Reading & Notes,Yes
user_662,Gradient Descent,10,8,None,MEDIUM,Hands-on Coding,No
user_333,Neural Networks,5,4,None,LOW,Hands-on Coding,No
user_417,Optimization Techniques,5,3,None,HIGH,Video,No
user_586,Autoencoders,3,2,None,MEDIUM,Video,No
user_431,Overfitting and Regularization,8,8,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_906,Word Embeddings,10,9,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_458,Transformers,10,9,None,MEDIUM,Peer Discussion,No
user_579,Reinforcement Learning,1,1,None,MEDIUM,Reading & Notes,No
user_943,Overfitting and Regularization,8,8,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_279,LLMs in Real-World Applications,3,1,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_566,Self-supervised Learning,2,1,None,MEDIUM,Video,No
user_764,Attention Mechanisms,7,6,None,HIGH,Hands-on Coding,Yes
user_242,Multi-modal Learning,6,6,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_978,Explainability in AI,9,7,None,HIGH,Reading & Notes,No
user_736,Autoencoders,10,8,None,LOW,Reading & Notes,No
user_421,Gradient Descent,6,5,Confused reinforcement learning reward shaping,MEDIUM,Video,No
